ID,antenna,bin,duration,min_dist,max_dist
4,1,227.708333333333,7.060185184570855e-4,0,32
4,1,227.75,2.3148148147811298e-4,0,32
4,1,227.875,7.291666666162655e-4,0,32
4,1,227.916666666667,2.430555556145464e-4,0,32
4,1,228,2.4305555555770297e-4,0,32
4,1,228.416666666667,2.4305555555770297e-4,0,32
4,1,228.541666666667,6.94444444434339e-4,0,32
4,1,228.583333333333,8.449074074121654e-4,0,32
4,1,228.625,0.0014467592592097844,0,32
4,1,228.708333333333,7.291666666162655e-4,0,32
4,1,228.75,0.0021296296295361117,0,32
4,1,228.791666666667,9.259259258840302e-4,0,32
4,1,229,4.7453703706423767e-4,0,32
4,1,229.291666666667,2.314814815065347e-4,0,32
4,1,229.666666666667,2.3148148147811298e-4,0,32
4,1,230.166666666667,4.8611111111540595e-4,0,32
4,1,230.625,2.3148148142126956e-4,0,32
4,1,230.916666666667,2.4305555555770297e-4,0,32
4,1,231.041666666667,2.4305555555770297e-4,0,32
4,1,231.083333333333,2.3148148147811298e-4,0,32
4,1,231.125,2.314814815065347e-4,0,32
4,1,232.375,2.314814815349564e-4,0,32
4,1,232.958333333333,2.4305555550085955e-4,0,32
4,1,233.208333333333,2.4305555552928126e-4,0,32
4,1,233.25,2.430555556145464e-4,0,32
4,1,233.291666666667,2.4305555555770297e-4,0,32
4,1,233.375,4.629629630699128e-4,0,32
4,1,234.333333333333,2.4305555555770297e-4,0,32
4,2,227.458333333333,8.796296296225137e-4,0,42
4,2,227.5,0.005462962963008522,0,42
4,2,227.541666666667,0.0031828703703524752,0,42
4,2,227.583333333333,9.374999999351985e-4,0,42
4,2,227.625,4.7453703703581596e-4,0,42
4,2,227.666666666667,2.3148148147811298e-4,0,42
4,2,227.708333333333,0.002569444444503688,0,42
4,2,227.75,0.0028819444442547137,0,42
4,2,227.791666666667,4.6296296295622597e-4,0,42
4,2,227.833333333333,0.010821759259044939,0,42
4,2,227.875,0.012685185185461023,0,42
4,2,227.916666666667,0.00849537037069581,0,42
4,2,227.958333333333,0.012094907407544042,0,42
4,2,228,0.006342592592602614,0,42
4,2,228.041666666667,0.008831018518407063,0,42
4,2,228.083333333333,0.011620370370337696,0,42
4,2,228.125,0.008240740740575347,0,42
4,2,228.166666666667,0.008090277777597521,0,42
4,2,228.208333333333,0.0018749999999556621,0,42
4,2,228.25,0.0031828703702387884,0,42
4,2,228.291666666667,0.0019560185184843704,0,42
4,2,228.333333333333,0.0028935185184479906,0,42
